都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険サービスの指定状況,障害福祉サービスの指定状況,備考
12106,175701234,北海道,岩見沢市,サウレ福祉用具貸与事業所,サウレフクシヨウグタイヨジギョウショ,福祉用具貸与,北海道岩見沢市9条西13丁目1番地12,,43.193192000000000,141.759050500000000,0126-31-6677,0126-31-6678,9430001078513,株式会社サウレ,175701234,平日,定休日でも対応可能な場合がございますので、ご連絡願います。,,https://sawre.co.jp,,,,
12149,176700136,北海道,稚内市,東洋メディカル株式会社福祉用具貸与事業所,トウヨウメディカルカブシキガイシャフクシヨウグタイヨジギョウショ,福祉用具貸与,北海道稚内市萩見5丁目1番15号,,45.388037700000000,141.706847200000000,0162-34-1042,0162-34-1045,2450001008219,東洋メディカル株式会社,176700136,平日.土曜日.日曜日.祝日,夜間やお急ぎの際の24時間対応窓口を設けています(電話0162-20-4389)。ご要望に応じ、事業所の営業時間や事業実施区域にかかわらず、柔軟に対応させて頂いております。,,,,,,
12173,171001902,北海道,江別市,福祉用具事業所ゆうあい,フクシヨウグジギョウショユウアイ,福祉用具貸与,北海道江別市中央町31番地の6,,43.103105800000000,141.519594600000000,011-398-3358,011-381-2941,5430005005715,社会福祉法人北海道友愛福祉会,171001902,平日,年末年始は休業,,http://yuaifukushi.net/,,,,
12173,171001910,北海道,江別市,福祉用具えそら,フクシヨウグエソラ,福祉用具貸与,北海道江別市ゆめみ野東町25番地の9,,43.098683000000000,141.567720300000000,080-8294-6474,,,株式会社evetive,171001910,平日,・平日の営業時間以外及び土日祝についても対応可能。,,,,,,
12173,171000375,北海道,江別市,福祉用具貸与事業所ネグきしもと,フクシヨウグタイヨジギョウショネグキシモト,福祉用具貸与,北海道江別市大麻東町１３－９,,43.079203900000000,141.497871400000000,011-386-8322,011-386-8367,6430002005675,有限会社岸本ふとん店,171000375,平日.土曜日.日曜日.祝日,-,,,,,,
12203,173200825,北海道,士別市,福祉用具の店うぃず・らいふ,フクシヨウグノミセウィズ・ライフ,福祉用具貸与,北海道士別市東５条１１丁目８８３－７,,44.172037300000000,142.401453800000000,0165-26-7251,0165-26-7253,,合同会社コモウェルフェアサポート,173200825,平日,,,,,,,
12246,171100084,北海道,千歳市,株式会社クリーン開発福祉事業部,カブシキガイシャクリーンカイハツフクシジギョウブ,福祉用具貸与,北海道千歳市美々９８７番地２２新千歳空港ターミナルアネックスビル１Ｆ,新千歳空港ターミナルアネックスビル１Ｆ,42.784493700000000,141.678656900000000,0123-24-3990,0123-24-9697,,株式会社クリーン開発,171100084,平日,なし,,http://www.clean-kaihatsu.co.jp/,,,,
12289,177400371,北海道,深川市,株式会社　能登家具店,カブシキカイシャ　ノトカグテン,福祉用具貸与,北海道深川市3条9番地24号,,43.719510500000000,142.043586400000000,0164-22-3628,0164-22-8764,,株式会社　能登家具店,177400371,平日.土曜日.日曜日.祝日,ただし12月31日と1月1日は臨時休業とさせていただく,,,,,,
12343,170500763,北海道,北広島市,株式会社北基サービス,カブシキガイシャホッキサービス,福祉用具貸与,北広島市大曲工業団地6丁目1番7,,42.958158200000000,141.478624700000000,011-377-8610,011-377-8615,9430001021464,株式会社北基サービス,170500763,平日.土曜日,休日については、事前連絡がある場合相談に応じます。（改行）年末年始の営業予定については、お問い合わせください。,,http://www.hokki-service.co.jp/,,,,
12319,171200439,北海道,恵庭市,株式会社マルベリーさわやかセンター恵庭,カブシキガイシャマルベリーサワヤカセンターエニワ,福祉用具貸与,恵庭市柏陽町３丁目13-3,,42.895060200000000,141.571518300000000,0123-34-3083,0123-34-3070,6430001029386,株式会社マルベリーさわやかセンター恵庭,171200439,平日,緊急時の要望については、午前８時３０分から午後１７時３０分までの対応が可能。（改行）土曜、日曜、祝祭日の対応はあらかじめ前日までの要望がある場合は対応が可能。,,http://www.mulberry-hokkaido.co.jp/,,,,
12335,173700212,北海道,伊達市,レンタルサービス湘南,レンタルサービスショウナン,福祉用具貸与,北海道伊達市松ヶ枝町１５７番１１０,,42.476584100000000,140.883904800000000,0142-22-1202,0142-25-1300,,社会福祉法人幸清会,173700212,平日.祝日,,,http://www.koseikai-wel.or.jp/index.htm,,,,
12351,177600657,北海道,石狩市,福祉用具貸与事業所ぬくもりおたすけ隊,フクシヨウグタイヨジギョウショヌクモリオタスケタイ,福祉用具貸与,北海道石狩市花川南9条4丁目86番地サービス付き高齢者向け住宅ぬくもり花川,サービス付き高齢者向け住宅ぬくもり花川,43.137481800000000,141.287023400000000,0133-75-8115,0133-75-8116,8430001019360,株式会社サンボウ,177600657,平日,祝祭日、12/29～1/5は休業,,,,,,
16012,173801366,北海道,日高町,福祉用具レンタル・販売事業所GRACE,フクシヨウグレンタルハンバイジギョウショグレース,福祉用具貸与,北海道沙流郡日高町門別本町６２－１,,42.478916800000000,142.072856800000000,01456-7-8224,01456-7-8225,3430001081852,株式会社ＧＲＡＣＥ,173801366,平日,,,,,,,
15148,176700177,北海道,枝幸町,岩津薬房株式会社,イワツヤクボウカブシキガイシャ,福祉用具貸与,北海道枝幸郡枝幸町新栄町４７４２番地,,44.940321900000000,142.581524600000000,0163-62-1482,0163-62-3567,,岩津薬房株式会社,176700177,平日,緊急を要する場合は、上記定休日に於いても営業する。,,,,,,
15458,175300805,北海道,斜里町,おたすけショップバンブー,オタスケショップバンブー,福祉用具貸与,北海道斜里郡斜里町光陽町38番地7,,43.901580200000000,144.675008100000000,0152-26-7942,0152-26-7943,4460301003627,株式会社慈光,175300805,平日,,,,,,,
15784,173600560,北海道,白老町,げんき福祉用具貸与事業所,ゲンキフクシヨウグタイヨジギョウショ,福祉用具貸与,北海道白老郡白老町大町2丁目1番21号,,42.552643000000000,141.357343400000000,0144-82-2229,0144-82-6001,,有限会社後藤家具店,173600560,平日.土曜日.祝日,8月13日から8月15日・及び12月29日から1月3日は休業とする。（急を要するものは除く）,,,,,,
16071,173800251,北海道,浦河町,有限会社福祉ショップべてる福祉機器事業部,ユウゲンガイシャフクシショップベテルフクシキキジギョウブ,福祉用具貸与,北海道浦河郡浦河町築地３丁目５番２１号,,42.173929100000000,142.765936900000000,0146-22-5774,0146-24-4728,,有限会社福祉ショップべてる,173800251,平日,-,,,,,,
16071,173800319,北海道,浦河町,有限会社ハマシタ,ユウゲンガイシャハマシタ,福祉用具貸与,浦河郡浦河町築地３丁目４番２号,,42.173479100000000,142.765209200000000,0146-22-5071,0146-22-2615,,有限会社ハマシタ,173800319,平日.土曜日.日曜日.祝日,-,,,,,,
16365,174700930,北海道,清水町,有限会社やまぎし　福祉用具貸与事業所,ユウゲンガイシャヤマギシ　フクシヨウグタイヨジギョウショ,福祉用具貸与,上川郡清水町本通３丁目１３番地,,43.014972300000000,142.882231700000000,0156-62-2357,0156-62-2654,1460102005890,有限会社やまぎし,174700930,平日.祝日,なし,,,,,,
12025,171400302,北海道,函館市,北海道難病連　函館営業所,ホッカイドウナンビョウレン　ハコダテエイギョウショ,福祉用具貸与,函館市北浜町５番２３号,,41.797799000000000,140.728112100000000,0138-43-8881,0138-43-8882,3430005001410,一般財団法人北海道難病連,171400302,平日,時間外及び定休日については転送電話にて対応,,http://www.do-nanren.jp/,,,,
12025,171403256,北海道,函館市,株式会社ポラリス,カブシキガイシャポラリス,福祉用具貸与,北海道函館市大川町15番22号,,41.800262154459000,140.737346821954000,0138-76-7915,0138-76-7917,9440001006984,株式会社ポラリス,171403256,平日,年末年始、盆休暇（改行）（ただし、利用者の状況によってはこの限りではない）,,http://wwwf.ncv.ne.jp/polaris/,,,,
12025,171403298,北海道,函館市,株式会社フロンティア函館営業所,カブシキガイシャフロンティアハコダテエイギョショ,福祉用具貸与,函館市石川町317-6,,41.824265800000000,140.742101400000000,0138-47-5656,0138-47-5600,,株式会社　フロンティア,171403298,平日.土曜日,なし,,http://www.frontier-ph.com/homecare/,,,,
12025,171403629,北海道,函館市,福祉用具のふわっと,フクシヨウグノフワット,福祉用具貸与,北海道函館市上野町２２番１８号,,41.788382700000000,140.797574600000000,0138-57-3417,0138-57-3417,4440005002373,特定非営利活動法人ふわっと,171403629,平日,定休日であってもサービス担当者会議、相談、連絡、配送等に対応します。,,,,,,
12025,171402282,北海道,函館市,福祉用具販売貸与事業所　フルールハピネスはこだて,フクシヨウグハンバイタイヨジギョウショ　フルールハピネスハコダテ,福祉用具貸与,北海道函館市谷地頭町8番27号,,41.752928100000000,140.712118000000000,0138-27-3355,0138-22-3494,3450001009224,株式会社萌福祉サービス,171402282,平日,但し、電話での連絡は可能（365日24時間体制）,,http://moe-fukushi.com/,,,,
12025,171403975,北海道,函館市,福祉用具貸与事業所ばんだい,フクシヨウグタイヨジギョウショバンダイ,福祉用具貸与,北海道函館市松川町30番7号,,41.786030513190300,140.736416660188000,0138-41-6463,0138-45-1021,9440002008022,有限会社萬代,171403975,平日,12月31日から1月3日までを除く。,,,,,,
12025,171402118,北海道,函館市,株式会社マルベリーさわやかセンター函館,カブシキガイシャマルベリーサワヤカセンターハコダテ,福祉用具貸与,北海道函館市昭和3丁目35-28,,41.829042300000000,140.719566700000000,0138-34-3084,0138-34-3085,,株式会社マルベリー,171402118,平日,緊急時の要望については、午前7時30分から又は午後7時までの対応が可能。土日祝日の対応は、予め前日まで要望がある場合には対応が可能。,,http://www.mulberry-hokkaido.co.jp,,,,
12025,171401318,北海道,函館市,福祉用具貸与事業所　つくし,フクシヨウグタイヨジギョウショ　ツクシ,福祉用具貸与,函館市豊川町1番5号豊川ビル１F,豊川ビル１F,41.763577192748400,140.720077546627000,0138-87-0170,0138-24-3201,6440002007118,有限会社　エム・シー・ネット函館,171401318,平日,緊急時には転送電話にて対応あり。,,http://www3.ncv.ne.jp/~mcnet/,,,,
12025,171405038,北海道,函館市,福祉用具ハートＴｏハート,フクシヨウグハートトゥハート,福祉用具貸与,北海道函館市北浜町5番10号,,41.797038400000000,140.727492000000000,0138-44-1110,0138-44-5777,5440001008836,廣辯株式会社,171405038,平日.土曜日.日曜日.祝日,店舗、ショールームに関しては棚卸しなど各行事に伴い休業することがある。,,https://to-caresv.jp/,,,,
12025,171400187,北海道,函館市,有限会社　北海道アピオス　福祉用具貸与事業所,ユウゲンガイシャ　ホッカイドウアピオス　フクシヨウグタイヨジギョウショ,福祉用具貸与,北海道函館市西桔梗町835番地45,,41.824337400000000,140.723794400000000,0138-48-7001,0138-48-7003,,有限会社　北海道アピオス,171400187,平日,時間外の場合、携帯電話に転送され対応させて戴きます。※納品等、ご都合に合わせ休日対応も致します。ご相談ください。,,,,,,
12025,171403132,北海道,函館市,あんどワン（＆ｏｎｅ）福祉用具事業所,アンドワンフクシヨウグジギョウショ,福祉用具貸与,北海道函館市本町35番1号,,42.585717100000000,142.134350000000000,0138-55-8865,0138-55-9988,,株式会社ケア・アール,171403132,平日,,,https://www.carerandcareg.com/,,,,
12025,171402753,北海道,函館市,株式会社シルバーリング,カブシキカイシャシルバーリング,福祉用具貸与,北海道函館市冨岡町3丁目３０－１６,,41.812739600000000,140.750392900000000,0138-42-2010,0138-84-6899,,株式会社　シルバーリング,171402753,平日,緊急な場合は対応致します。,,,,,,
